1195,Crusher Joe,"Crushers: intergalactic Jacks-of-All-Trades who will take on any assignment for the right price. Crusher Joe heads a small team of these outer space troubleshooters that includes the cyborg Talos, the beautiful Alfin, and the obligatory kid sidekick Ricky. A routine assignment escorting a cryogenically frozen heiress to a medical facility goes awry when the girl goes missing and Joe and his team are left holding the bag. It seems space pirates are trying to play the Crushers for patsies, but Joe doesn’t take kindly to the setup and tracks the pirates to their home world. The four heroes not only have to rescue their human cargo but take down the pirates in the process, which involves a heck of a lot of space dogfights, explosions, and good old-fashioned hand-to-hand combat. 

(Source: AniDB)",6.87,Sunrise,NULL,"Action, Adventure, Sci-Fi",1,131
2714,Dry Dry Try,Official music video for UQiYO''s song Dry Dry Try. It uses footage from the planned web film Hizukuri since the band is in charge of the film''s music production.,5.94,NULL,NULL,"Adventure, Sci-Fi",1,5
4555,DinoCore Evolution,(No synopsis yet.),,NULL,NULL,Action,13,11
1196,Rocket Girls,"When Yukari Morita decided to look for her missing father who disappeared in the South Seas, she had no idea how far her journey would take her. Just traveling to the Solomon Islands is a long way for a high school girl to go on her own, but then Yukari runs into an astronaut from the Solomon Space Association, which has been trying to build a rocket powerful enough launch a man into space.

Upon meeting the petite Yukari, however, SSA director Nasuda realizes that she''s small enough to go up in a less powerful rocket the SSA has already built! So he offers her a deal: if Yukari agrees to become their astronaut, the SSA will help find her missing father! Will Yukari have the right stuff to blast off in the wildest space quest ever?  

(Source: Sentai Filmworks)",7.08,Mook DLE,NULL,"Adventure, Sci-Fi",12,23
1197,Hokuto no Ken: Yuria-den,"The second part of the new Hokuto no Ken pentalogy. The story of this OVA centers around Yuria.

(Source: Wikipedia)",7.09,TMS Entertainment,NULL,"Action, Adventure, Drama",1,64
1198,Robin Hood no Daibouken,"A variant of Robin Hood in which all the principal characters are teenagers.

Several centuries ago in Nottingham County, a cruel and greedy baron by the name of Alwine ordered the destruction of the Huntingtons'' castle—from the fire of which Robin and his cousins, Will, Winifred and Barbara, miraculously escaped. The youngsters sought shelter in Sherwood Forest, where, thanks to the wise guidance of the hermit better known as ""Friar Tuck,"" they managed to face the difficulties of a life in the wilderness as as well as they could; however, in the forest there lived a fearless group of young bandits, led by Little John. Their first encounter with Robin and his cousins was at first rather stormy, as the two groups fought for the destiny of a young, noble maiden named Marian who had fallen into the hands of the bandits during an ambush.

Their bitterness, however, rapidly lead the way to friendship, and Robin and John later realized they were all victims of the same fate. The youngsters thus mutually decided to help one another. Baron Alwine was not merely enemy of the Huntingtons—in fact, a couple years earlier he had forced Little John and his gang to seek protection in the forest to avoid forced labour. He would later seek Marian Lancaster for the secret carved on a cross the girl wore as symbol of her family line.

The girl was to be adopted by the shady Bishop Herfort—Alwine''s accomplice—who sought to attain the Lancaster''s wealth. With all their strength, Robin and his friends were then compelled to fight against the baron''s troops, led by Gilbert—a dangerous and fearless knight. When Winifred and Marian were then imprisoned in the castle''s dungeons, our heroes tried in every way possible to enter until their ardour was finally rewarded with success. Thanks to his noble heart and heed for danger, Robin became rapidly known as the protector of the poor and oppressed. Beloved and highly esteemed not only by the villagers, but also and especially by the sweet and beautiful Marian he was. The boy who never parted from his loyal, magical bow, endlessly engaged in dangerous and unthinkable missions.",7.12,Tatsunoko Production,NULL,"Adventure, Romance",52,25
1199,Hakushaku to Yousei Specials,"Chibi-Earl and Chibi-Fairy. Every special focuses on another character, who will in their turn recite a poem by Shakespeare, that they feel describes their lives the best.",6.38,Artland,NULL,"Adventure, Fantasy",6,2
1200,Space Pirate Captain Herlock: Outside Legend - The Endless Odyssey,"On an archaelogical mission to the end of the known universe, Professor Daiba unwitting unleashes an ancient horror from its confines. Five years later the malevolent alien force sets in motion a plan which reunites the various crewmembers of the Arcadia to sail the stars once more as well as bring Tadashi Daiba to meet Harlock for the first time (again). 

(Source: ANN) ",7.3,Madhouse,NULL,"Action, Adventure, Drama, Sci-Fi",13,25
1201,Lupin III: Green vs. Red,"Yasuo works at a ramen restaurant and is dating the pretty news reporter Yukiko. However, things aren''t going well for him financially and after a customer leaves a green jacket behind, Yasuo starts adding to his income by walking the crowded streets of the Tokyo metroplex and stealing people''s wallets. With this, he''s able to buy his girlfriend a nice ring even though she says he didn''t need to buy this for her.
Over time, Yasuo becomes obsessed with becoming Lupin to the point that he reads and watches everything regarding him, he even works with Jigen for a time.

However, when Yasuo learns of the Ice Cube diamond, he knows that if he can steal this, he will be the real Lupin.

(Source: Lupin Wiki, edited)",6.65,TMS Entertainment,NULL,"Action, Adventure, Comedy, Mystery",1,79
1202,Digital Devil Story: Megami Tensei,"Akemi Nakajima, is a high school student with a genius talent for computer programming. 
One day, Yumiko Shirasagi is transferred to the same class as him. She feels she knows Nakajima from somewhere, but doesn''t try to deal with it. After school, Nakajima and a couple of classmates held a ceremony to summon the devil. Nakajima summons the devil Loki on the computer display while presenting a female offering. What will happen to Yumiko, who witnessed the scene?

(Source: Official site, edited)",5.15,animate Film,"Mythology, Psychological, School","Adventure, Drama, Fantasy, Horror, Mystery, Supernatural",1,45
1203,Casshern: Robot Hunter,"In the near future, robot technology has advanced to the point of self-awareness. Under the leadership of the ""Black King,"" machines have decimated the human population and conquered the world. Those who survived the early holocaust have been enslaved for life. But throughout the hardships, a lone hero appears as the savior of mankind. He is Casshan - a fusion of man and machine driven to combat Black King and his forces to the end. 

(Source: ANN)",6.33,Tatsunoko Production,NULL,"Adventure, Sci-Fi",4,27
1204,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,"By finding a rare Action Kamen card, Shinnosuke Nohara and his family end up being chosen to go to a parallel world and help foil an alien invasion that is occurring over there. 

(Source: ANN) ",7.04,Shin-Ei Animation,NULL,"Action, Adventure, Comedy",1,93
1205,Taiyou no Ouji: Horus no Daibouken,"Horus is a boy that one day, hunted by silver wolves, found the sword of the sun. The day his father died he left his home to find the people from the town his father told him. Together with a small bear named Koro he starts the journey and runs into a great adventure fighting against Grunwald and his subordinates who want to rule the world.

(Source: AniDB)",6.5,Toei Animation,NULL,"Adventure, Drama",1,82
1206,Cardcaptor Sakura: Clear Card-hen (Zoku-hen),Sequel to Cardcaptor Sakura: Clear Card-hen,,NULL,NULL,"Adventure, Comedy, Fantasy, Romance",,0
1207,Tensei shitara Slime Datta Ken 3rd Season: Kanwa - Diablo Nikki,Recap of Tensei Shitara Slime Datta Ken 2nd Season Part 2.,6.58,8bit,NULL,"Action, Adventure, Comedy, Fantasy",1,23
1208,Future GPX Cyber Formula,"14-year-old Kazami Hayato is the youngest driver of Cyber Formula, a Grand Prix in which each vehicle is equipped with computers to aid in racing. With the help of Asurada, the most advanced cybernavigation system, and team Sugo, Hayato races to become the winner of the 10th Cyber Formula Grand Prix. Along the way, Hayato will have to learn what it truly means to be a racer and that victory cannot be achieved simply by driving the best machine. In addition, Kazami will have to gain the respect of the veteran racers, thwart those who attempt to steal Asurada, and participate in races outside of Cyber Formula.

(Source: ANN)",7.54,Sunrise,NULL,"Adventure, Sci-Fi",37,24
2581,Hei Mao Jing Zhang,"The series follows Officer Black Cat''s adventures around the forest neighbourhood, apprehending criminals, dealing justice, and solving crimes.",5.51,Shanghai Animation Film Studio,"Detective, Racing","Action, Adventure, Comedy",5,18
1210,Bai She: Yuan Qi,"Xiao-Bai, a white snake demon, is sent on a mission to assassinate the Emperor''s Taoist advisor, who has been killing snakes en masse in order to achieve immortality and curry the Emperor''s favor. Xiao-Bai, however, is attacked by the advisor''s lackeys before she can reach him and is subsequently defeated. Luckily, the demonic hairpin she was granted by the Snake Mother is able to save her life at the cost of her memories.

Xiao-Bai awakens in the Snake-catcher village, unaware that she is actually a demon or that she is surrounded by her sworn enemies. She meets Xu Xuan, the man who saved her, and is charmed by him. The two set out on a journey to discover who Xiao-Bai is, and learn the secret of her demonic hairpin. The pair is pursued by Xiao-Qing, Xiao-Bai''s sister, who has sworn to the Snake Mother to retrieve Xiao-Bai within three days or die trying. As Taoists, demons, and humans collide, a tale of forbidden romance unfolds.

[Written by MAL Rewrite]",7.42,Light Chaser Animation Studios,"Martial Arts, Mythology","Action, Adventure, Drama, Fantasy, Romance",1,98
1211,Lupin III: Moeyo Zantetsuken!,"A Hong Kong crime boss contracts Lupin, Fujiko and Jigen to recover a legendary dragon statue that sunk with the Titanic. Unfortunately for them, the dragon is a treasure of Goemon''s clan, said to have power exceeding that of his Zantetsuken sword; he resolves to protect the statue at all costs, even if it means killing his old friends. 

(Source: ANN)",7.03,NULL,NULL,"Action, Adventure, Comedy, Mystery",1,90
1212,Words Worth,"The legend has survived for generation. The Words Worth tablet, which will unlock the secrets of the Universe for the one who can decipher it, has been shattered. The warring tribes of Light and Shadow blame each other, and their accusations lead to all out war!

Astral, the undisciplined heir to the throne of the Shadow Forces, lusts for his bride-to-be, Sharon. But Sharon, an accomplished warrior herself, feels her body drawn toward Caesar, the Shadow Tribe`s bravest swordsman.

Sharon battles alongside Caesar during an assault by the Light Forces, and her ferocious beauty captivates Sir Fabris, the leader of the Tribe of Light. Fabris` army loses the battle, but he vows that he will one day get Sharon into his bed, the hard way, if necessary.

Meanwhile, Astral takes his sexual frustrations out on Maria, a Light Tribe sorceress who has been taken captive. As Astral penetrates Maria, Sir Fabris prepares to launch a penetration of his own: a full-scale attack on the Tribe of Shadow!

(Source: AnimeNfo)",6.73,Arms,NULL,"Adventure, Fantasy, Hentai",5,28
